Afrika	アフリカ
Kategorie:Geskiedenis van Oostenryk	Category:オーストリアの歴史
Kategorie:Geskiedenis van die Volksrepubliek van Sjina	Category:中華人民共和国の歴史
Kategorie:Geskiedenis van Peru	Category:ペルーの歴史
Kategorie:Sport in Nederland	Category:オランダのスポーツ
Kategorie:Sport in Nieu-Seeland	Category:ニュージーランドのスポーツ
Kategorie:Amerikaanse rolprentpryse	Category:アメリカ合衆国の映画賞
Kategorie:Sport in die Verenigde State	Category:アメリカ合衆国のスポーツ
Kategorie:Sport in Spanje	Category:スペインのスポーツ
Kategorie:Sport in Uruguay	Category:ウルグアイのスポーツ
Kategorie:Sport in Israel	Category:イスラエルのスポーツ
Sjabloon:Landdata Belize	Template:Country data Belize
Kategorie:Sport in Frankryk	Category:フランスのスポーツ
Kategorie:Seychelle	Category:セーシェル
Kategorie:Sierra Leone	Category:シエラレオネ
Kategorie:Zimbabwe	Category:ジンバブエ
Kategorie:Magnetisme	Category:磁気
Kategorie:Musiektoekennings	Category:音楽の賞
Sjabloon:Landdata Joego-Slawië	Template:Country data Yugoslavia
Kategorie:Sokker in Engeland	Category:イングランドのサッカー
Kategorie:Geografie van Guinee	Category:ギニアの地理
Kategorie:Geografie van Suid-Soedan	Category:南スーダンの地理
Kategorie:Geografie van Rusland	Category:ロシアの地理
Kategorie:Geografie van Mali	Category:マリの地理
Kategorie:Geografie van Marokko	Category:モロッコの地理
Kategorie:Geografie van Benin	Category:ベナンの地理
Kategorie:Geografie van Wit-Rusland	Category:ベラルーシの地理
Kategorie:Geografie van Botswana	Category:ボツワナの地理
Kategorie:Geografie van Skotland	Category:スコットランドの地理
Kategorie:Geografie van Albanië	Category:アルバニアの地理
Kategorie:Geografie van Estland	Category:エストニアの地理
Kategorie:Geografie van die Verenigde Koninkryk	Category:イギリスの地理
Kategorie:Geografie van Oekraïne	Category:ウクライナの地理
Kategorie:Geografie van Egipte	Category:エジプトの地理
Kategorie:Geografie van Zambië	Category:ザンビアの地理
Kategorie:Geografie van Georgië	Category:グルジアの地理
Kategorie:Geografie van Kameroen	Category:カメルーンの地理
Kategorie:Geografie van Kenia	Category:ケニアの地理
Kategorie:Geografie van Ivoorkus	Category:コートジボワールの地理
Kategorie:Geografie van Kuba	Category:キューバの地理
Kategorie:Geografie van Tanzanië	Category:タンザニアの地理
Kategorie:Somalië	Category:ソマリア
Kategorie:Geografie van Palestina	Category:パレスチナの地理
Kategorie:Suid-Soedan	Category:南スーダン
Sjabloon:Tydsones van Europa	Template:欧州の標準時
Kategorie:Tsjad	Category:チャド
Kategorie:Uganda	Category:ウガンダ
Kategorie:Sentraal-Afrikaanse Republiek	Category:中央アフリカ
Kategorie:Riviere in Namibië	Category:ナミビアの河川
Kategorie:Riviere in Nederland	Category:オランダの河川
Kategorie:Riviere in die Verenigde State van Amerika	Category:アメリカ合衆国の河川
Kategorie:Riviere in Bangladesj	Category:バングラデシュの河川
Kategorie:Riviere in Ysland	Category:アイスランドの河川
Kategorie:Riviere in die Verenigde Koninkryk	Category:イギリスの河川
Kategorie:Riviere in Oekraïne	Category:ウクライナの河川
Kategorie:Riviere in Paraguay	Category:パラグアイの河川
Kategorie:Geografie van Jemen	Category:イエメンの地理
Kategorie:Vancouver	Category:バンクーバー市
Kategorie:Ruimtevaarders	Category:宇宙飛行士
Kategorie:Opera	Category:オペラ
Kategorie:Romeinse keisers	Category:ローマ皇帝
Kategorie:Grieke	Category:ギリシャの人物
Kategorie:Namibiërs	Category:ナミビアの人物
Kategorie:Nigeriërs	Category:ナイジェリアの人物
Kategorie:Noorweërs	Category:ノルウェーの人物
Kategorie:Nieu-Seelanders	Category:ニュージーランドの人物
Kategorie:Libanese	Category:レバノンの人物
Kategorie:Roemene	Category:ルーマニアの人物
Kategorie:Litauers	Category:リトアニアの人物
Kategorie:Mongole	Category:モンゴルの人物
Kategorie:Beninse	Category:ベナンの人物
Kategorie:Wit-Russe	Category:ベラルーシの人物
Kategorie:Bolivianers	Category:ボリビアの人物
Kategorie:Noord-Iere	Category:北アイルランドの人物
Kategorie:Brasiliane	Category:ブラジルの人物
Kategorie:Senegalese	Category:セネガルの人物
Kategorie:Surinamers	Category:スリナムの人物
Kategorie:Swede (nasionaliteit)	Category:スウェーデンの人物
Kategorie:Slowake	Category:スロバキアの人物
Kategorie:Argentyne	Category:アルゼンチンの人物
Kategorie:Estlanders	Category:エストニアの人物
Kategorie:Ethiopiërs	Category:エチオピアの人物
Kategorie:Ugandese	Category:ウガンダの人物
Kategorie:Irakiërs	Category:イラクの人物
Kategorie:Indiërs	Category:インドの人物
Kategorie:Japannese	Category:日本の人物
Kategorie:Ekwatoriaal-Guinee (nasionaliteit)	Category:赤道ギニアの人物
Kategorie:Georgiërs	Category:グルジアの人物
Kategorie:Sentraal-Afrikane	Category:中央アフリカ共和国の人物
Kategorie:Kanadese	Category:カナダの人物
Kategorie:Taiwannese	Category:台湾の人物
Kategorie:Tanzaniërs	Category:タンザニアの人物
Kategorie:Teater	Category:演劇
Sjabloon:Landdata Kosovo	Template:Country data Kosovo
Kategorie:Finne	Category:フィンランドの人物
Kategorie:Hongare	Category:ハンガリーの人物
Kategorie:Ingenieurs	Category:工学者
Kategorie:Entrepreneurs	Category:実業家
Kategorie:Stadsbeplanners	Category:都市計画家
Kategorie:Kriminele	Category:犯罪者
Kategorie:Vlieëniers	Category:パイロット
Kategorie:Teoloë	Category:神学者
Kategorie:Taalkundiges	Category:言語学者
Kategorie:Sjefs	Category:料理人
Kategorie:Komediante	Category:コメディアン
Kategorie:Argentynse sokkerspelers	Category:アルゼンチンのサッカー選手
Kategorie:Eerste Ministers van die Verenigde Koninkryk	Category:イギリスの首相
Kategorie:Brasiliaanse sokkerspelers	Category:ブラジルのサッカー選手
Kategorie:Omrekensjablone	Category:変換テンプレート
Kategorie:Engelse sokkerspelers	Category:イングランドのサッカー選手
Kategorie:Suid-Afrikaanse wetenskaplikes	Category:南アフリカ共和国の学者
Kategorie:Suid-Afrikaanse Geoloë	Category:南アフリカ共和国の地質学者
Kategorie:Filippyne	Category:フィリピン
Sjabloon:Landdata Nieu-Kaledonië	Template:Country data New Caledonia
Sjabloon:Landdata Marshalleilande	Template:Country data Marshall Islands
Sjabloon:Landdata Mauritanië	Template:Country data Mauritania
Sjabloon:Landdata Samoa	Template:Country data Samoa
Sjabloon:Landdata Palau	Template:Country data Palau
Sjabloon:Landdata Gaboen	Template:Country data Gabon
Sjabloon:Landdata Abchasië	Template:Country data Abkhazia
Sjabloon:Landdata Djiboeti	Template:Country data Djibouti
Sjabloon:Landdata Suid-Ossetië	Template:Country data South Ossetia
Sjabloon:Landdata Guam	Template:Country data Guam
Sjabloon:Landdata Solomoneilande	Template:Country data Solomon Islands
Sjabloon:Landdata Wallis en Futuna	Template:Country data Wallis and Futuna
Sjabloon:Landdata Pitcairn-eilande	Template:Country data Pitcairn Islands
Sjabloon:Landdata Noord-Mariana-eilande	Template:Country data Northern Mariana Islands
Kategorie:Olies	Category:油脂
Sjabloon:Landdata Amerikaans-Samoa	Template:Country data American Samoa
Kategorie:Wetenskap en tegnologie in Suid-Afrika	Category:南アフリカ共和国の科学技術
Sjabloon:Landdata Aruba	Template:Country data Aruba
Sjabloon:Landdata Cookeilande	Template:Country data Cook Islands
Kategorie:Switserse argitekte	Category:スイスの建築家
Kategorie:Finse argitekte	Category:フィンランドの建築家
Kategorie:Gebruiker nl	Category:User nl
Kategorie:Afhanklike gebiede in Antarktika	Category:南極における領有権主張
Kategorie:Gebruiker nn-3	Category:User nn-3
Sjabloon:Landdata Soedan	Template:Country data Sudan
Kategorie:Suidelike Shetlandeilande	Category:サウス・シェトランド諸島
Kategorie:Gebruiker no-1	Category:User no-1
Kategorie:Gebruiker no-2	Category:User no-2
Kategorie:Gebruiker no	Category:User no
Sjabloon:Landdata Tsjad	Template:Country data Chad
Kategorie:Amerikaanse ingenieurs	Category:アメリカ合衆国の工学者
Kategorie:Duitse wetenskaplikes	Category:ドイツの学者
Kategorie:Russiese wetenskaplikes	Category:ロシアの学者
Kategorie:Amerikaanse wetenskaplikes	Category:アメリカ合衆国の科学者
Kategorie:Skotse wetenskaplikes	Category:スコットランドの学者
Kategorie:Vliegtuigkapings	Category:ハイジャック事件
Kategorie:Oostenrykse wetenskaplikes	Category:オーストリアの学者
Kategorie:Italiaanse wetenskaplikes	Category:イタリアの学者
Kategorie:Geskiedenis van die Midde-Ooste	Category:西アジア史
Kategorie:Tsjeggiese wetenskaplikes	Category:チェコの学者
Kategorie:Kanadese wetenskaplikes	Category:カナダの学者
Kategorie:Gebruiker zh-1	Category:User zh-1
Kategorie:Franse wetenskaplikes	Category:フランスの学者
Kategorie:Gebruiker zh-3	Category:User zh-3
Kategorie:Gebruiker zh-2	Category:User zh-2
Kategorie:Duitse militariste	Category:ドイツの軍人
Kategorie:Gemeenskapswebwerwe	Category:コミュニティサイト
Kategorie:Sweedse militariste	Category:スウェーデンの軍人
Kategorie:Seekomkommers	Category:ナマコ
Kategorie:Italiaanse militariste	Category:イタリアの軍人
Kategorie:Galaktiese filamente	Category:銀河フィラメント
Kategorie:Sjinese militariste	Category:中国の軍人
Kategorie:Portugese militariste	Category:ポルトガルの軍人
Kategorie:Franse militariste	Category:フランスの軍人
Kategorie:Nederlandse monarge	Category:オランダ国王
Kategorie:Noorse monarge	Category:ノルウェーの君主
Kategorie:Makedoniese monarge	Category:マケドニア王国の君主
Kategorie:Belgiese konings	Category:ベルギーの国王
Kategorie:Brasiliaanse keisers	Category:ブラジルの君主
Kategorie:Sweedse monarge	Category:スウェーデンの君主
Kategorie:Spaanse konings	Category:スペイン国王
Kategorie:Irakkese konings	Category:イラク国王
Kategorie:Intellektuele eiendom	Category:知的財産権
Kategorie:Suid-Afrikaanse boksers	Category:南アフリカのボクサー
Kategorie:Latynse leenwoorde	Category:ラテン語からの借用語
Kategorie:Ierse dramaturge	Category:アイルランドの劇作家
Kategorie:Meganika	Category:力学
Besigheidsprosesbestuur	ビジネスプロセス管理
Kategorie:Britse entrepreneurs	Category:イギリスの実業家
Kategorie:Etniese groepe in Asië	Category:アジアの民族
Kategorie:Etniese groepe in Europa	Category:ヨーロッパの民族
Sjabloon:Tcmdb title	Template:Tcmdb title
Kategorie:Franse musiekgroepe	Category:フランスのバンド
Kategorie:Finse musiekgroepe	Category:フィンランドのバンド
Kategorie:Skotse musiekgroepe	Category:スコットランドのバンド
Kategorie:Australiese musiekgroepe	Category:オーストラリアのバンド
Kategorie:Sweedse musiekgroepe	Category:スウェーデンのバンド
Kategorie:Amerikaanse musiekgroepe	Category:アメリカ合衆国のバンド
Kategorie:Duitse geneeskundiges	Category:ドイツの医師
Kategorie:Nederlandse musiekgroepe	Category:オランダのバンド
Kategorie:Deense musiekgroepe	Category:デンマークのバンド
Kategorie:Duitse musiekgroepe	Category:ドイツのバンド
Kategorie:Armenië	Category:アルメニア
Kategorie:Taiwannese musiekgroepe	Category:台湾のバンド
Kategorie:Kanadese musiekgroepe	Category:カナダのバンド
Kategorie:Bahrein	Category:バーレーン
Kategorie:Bhoetan	Category:ブータン
Kategorie:Haas (sterrebeeld)	Category:うさぎ座
Kategorie:Waterdraer (sterrebeeld)	Category:みずがめ座
Kategorie:Agterdek (sterrebeeld)	Category:とも座
Kategorie:Noordelike Waterslang	Category:うみへび座
Kategorie:Suidelike Waterslang	Category:みずへび座
Kategorie:Kraai (sterrebeeld)	Category:からす座
Kategorie:Lier (sterrebeeld)	Category:こと座
Kategorie:Pyl (sterrebeeld)	Category:や座
Kategorie:Driehoek (sterrebeeld)	Category:さんかく座
Kategorie:Koetsier (sterrebeeld)	Category:ぎょしゃ座
Kategorie:Groot Hond	Category:おおいぬ座
Kategorie:Vos (sterrebeeld)	Category:こぎつね座
Kategorie:Hercules (sterrebeeld)	Category:ヘルクレス座
Kategorie:Steenbok (sterrebeeld)	Category:やぎ座
Kategorie:Andromeda (sterrebeeld)	Category:アンドロメダ座
Kategorie:Winkelhaak (sterrebeeld)	Category:じょうぎ座
Kategorie:Kanadese Arktiese Argipel	Category:北極諸島
Kategorie:Suid-Afrikaanse modelle	Category:南アフリカ共和国のモデル
Kategorie:Teleskope	Category:望遠鏡
Kategorie:Amerikaanse digters	Category:アメリカ合衆国の詩人
Kategorie:Radioaktiwiteit	Category:放射能
Kategorie:Duitse fisici	Category:ドイツの物理学者
Kategorie:Menslike anatomie	Category:人体解剖学
Kategorie:Terrorisme	Category:テロリズム
Kategorie:Britse fisici	Category:イギリスの物理学者
Kategorie:Italiaanse fisici	Category:イタリアの物理学者
Kategorie:Franse fisici	Category:フランスの物理学者
Kategorie:Bestuur	Category:経営学
Kategorie:Amerikaanse uitvinders	Category:アメリカ合衆国の発明家
Kategorie:Sweedse uitvinders	Category:スウェーデンの発明家
Kategorie:Indiese wetenskaplikes	Category:インドの学者
Kategorie:Poolse uitvinders	Category:ポーランドの発明家
Kategorie:Bemarking	Category:マーケティング
Sjabloon:Landdata Frans-Polinesië	Template:Country data French Polynesia
Sjabloon:Landdata Antigua en Barbuda	Template:Country data Antigua and Barbuda
Sjabloon:Landdata Gambië	Template:Country data Gambia
Sjabloon:Landdata Tonga	Template:Country data Tonga
Kategorie:Suid-Afrikaanse akteurs	Category:南アフリカ共和国の俳優
Kategorie:Slaap	Category:睡眠
Sjabloon:Landdata Mikronesië	Template:Country data Federated States of Micronesia
Kategorie:Russiese akteurs	Category:ロシアの俳優
Kategorie:Litause akteurs	Category:リトアニアの俳優
Kategorie:Noodhulp	Category:応急処置
Kategorie:Versekering	Category:保険
Kategorie:Sweedse akteurs	Category:スウェーデンの俳優
Kategorie:Evaluering	Category:評価
Kategorie:Britse akteurs	Category:イギリスの俳優
Kategorie:Doodstraf	Category:死刑
Kategorie:Italiaanse akteurs	Category:イタリアの俳優
Kategorie:Sjinese akteurs	Category:中国の俳優
Kategorie:Voormalige lande in Afrika	Category:過去のアフリカの国
Kategorie:Fonologie	Category:音韻論
Kategorie:Voormalige lande in Noord-Amerika	Category:かつて存在した北アメリカの国家
Sjabloon:Landdata Namibië	Template:Country data Namibia
Kategorie:Lys van ampsbekleërs	Category:元首の一覧
Kategorie:Voortplanting	Category:生殖
Kategorie:Uitwissingsvoorvalle	Category:現存しない生物
Kategorie:Skryf	Category:筆記
Kategorie:Franse fotograwe	Category:フランスの写真家
Kategorie:Navigasie	Category:航海術
Kategorie:Nepalese bergklimmers	Category:ネパールの登山家
Kategorie:Diskografieë	Category:ディスコグラフィ
Kategorie:Masjienleer	Category:機械学習
Kategorie:Sokkerkompetisies	Category:サッカー大会
Kategorie:Franse bioloë	Category:フランスの生物学者
Kategorie:Britse biochemici	Category:イギリスの生化学者
Kategorie:Outomatiese vertaling	Category:機械翻訳
Kategorie:Radiasie	Category:放射線
Kategorie:Alternatiewe medikasie	Category:代替医療
Kategorie:Vegkuns	Category:格闘技
Kategorie:Presidente van die Republiek van Sjina	Category:中華民国総統
Kategorie:Sport in Asië	Category:アジアのスポーツ
Kategorie:Sport in Italië	Category:イタリアのスポーツ
Kategorie:Sport volgens jaar	Category:各年のスポーツ
Kategorie:Suid-Afrikaanse swemmers	Category:南アフリカの競泳選手
Kategorie:Noorse wiskundiges	Category:ノルウェーの数学者
Kategorie:Duitse wiskundiges	Category:ドイツの数学者
Kategorie:Switserse wiskundiges	Category:スイスの数学者
Kategorie:Televisie	Category:テレビ
Kategorie:Bewegings	Category:ムーブメント
Kategorie:Lyste van outeurs	Category:著作家一覧
Kategorie:Algoritmes	Category:アルゴリズム
Kategorie:Farao's van Egipte	Category:ファラオ
Kategorie:Rynland-Palts	Category:ラインラント＝プファルツ
Kategorie:Griekse digters	Category:ギリシアの詩人
Kategorie:Deense digters	Category:デンマークの詩人
Kategorie:Sloweense digters	Category:スロベニアの詩人
Kategorie:Ierse digters	Category:アイルランドの詩人
Kategorie:Sirië	Category:シリア
Kategorie:Oostenrykse digters	Category:オーストリアの詩人
Kategorie:Italiaanse digters	Category:イタリアの詩人
Kategorie:Toegepaste wiskunde	Category:応用数学
Kategorie:Chileense digters	Category:チリの詩人
Kategorie:Franse digters	Category:フランスの詩人
Kategorie:Nederlandse teoloë	Category:オランダの神学者
Kategorie:Duitse teoloë	Category:ドイツの神学者
Kategorie:Belgiërs	Category:ベルギーの人物
Kategorie:Franse teoloë	Category:フランスの神学者
Kategorie:Duitse sielkundiges	Category:ドイツの心理学者
Kategorie:Oostenrykse sielkundiges	Category:オーストリアの心理学者
Kategorie:Beeldhouers	Category:彫刻家
Kategorie:Russiese politici	Category:ロシアの政治家
Kategorie:Kersfees	Category:クリスマス
Kategorie:1ste eeu	Category:1世紀
Kategorie:14de eeu	Category:14世紀
Kategorie:Eeue	Category:世紀
Kategorie:13de eeu	Category:13世紀
Kategorie:16de eeu	Category:16世紀
Kategorie:12de eeu	Category:12世紀
Kategorie:2de eeu	Category:2世紀
Kategorie:22ste eeu	Category:22世紀
Kategorie:4de eeu	Category:4世紀
Kategorie:5de eeu	Category:5世紀
Kategorie:18de eeu	Category:18世紀
Kategorie:6de eeu	Category:6世紀
Kategorie:8ste eeu	Category:8世紀
Kategorie:Franse skilders	Category:フランスの画家
Kategorie:Nasionalisme	Category:ナショナリズム
Kategorie:Rassisme	Category:人種差別
Kategorie:Kanale	Category:運河
Sjabloon:Vervoersaadjie	Template:Road-stub
Kategorie:4de eeu v.C.	Category:紀元前4世紀
Kategorie:Nasionale simbole van Kanada	Category:カナダの国の象徴
Kategorie:Veiligheid	Category:安全
Kategorie:Dood	Category:死
Kategorie:Russiese wapentuig	Category:ロシア連邦の兵器
Kategorie:Nasionale simbole van Chili	Category:チリの国の象徴
Kategorie:Gestremdheid	Category:障害者
Kategorie:Risiko	Category:リスク
Kategorie:Nobelprys vir Fisiologie of Geneeskunde wenners	Category:ノーベル生理学・医学賞受賞者
Kategorie:Nederlandse geskiedkundiges	Category:オランダの歴史学者
Kategorie:Duitse geskiedkundiges	Category:ドイツの歴史学者
Kategorie:Amerikaanse geskiedkundiges	Category:アメリカ合衆国の歴史学者
Kategorie:Sjinese geskiedkundiges	Category:中国の歴史学者
Kategorie:Politiek van Spanje	Category:スペインの政治
Kategorie:Skiereilande	Category:半島
Kategorie:Oblast Kaliningrad	Category:カリーニングラード州
Kategorie:Barcelona	Category:バルセロナ
Kategorie:Politieke terme	Category:政治用語
Kategorie:Spaanse politici	Category:スペインの政治家
Kategorie:Russiese komponiste	Category:ロシアの作曲家
Kategorie:Franse komponiste	Category:フランスの作曲家
Kategorie:Barokkomponiste	Category:バロックの作曲家
Kategorie:Poolse komponiste	Category:ポーランドの作曲家
Kategorie:Duitse komponiste	Category:ドイツの作曲家
Kategorie:Britse komponiste	Category:イギリスの作曲家
Kategorie:Oostenrykse komponiste	Category:オーストリアの作曲家
Kategorie:Italiaanse argitekte	Category:イタリアの建築家
Kategorie:Viëtnamese	Category:ベトナムの人物
Kategorie:Gades van Britse monarge	Category:イギリスの王妃
Kategorie:Duitse romans	Category:ドイツの小説
Kategorie:Deense fisici	Category:デンマークの物理学者
Kategorie:Poolse musici	Category:ポーランドのミュージシャン
Kategorie:Italiaanse beeldhouers	Category:イタリアの彫刻家
Kategorie:Sendelinge	Category:宣教師
Kategorie:Amerikaanse ruimtevaarders	Category:アメリカ合衆国の宇宙飛行士
Kategorie:Musiekrolprente	Category:ミュージカル映画
Kategorie:Iranse skrywers	Category:イランの著作家
Kategorie:Britse Ryk	Category:イギリス帝国
Kategorie:Fisiese kosmologie	Category:宇宙論・宇宙物理学
Kategorie:Gard (departement)	Category:ガール県
Kategorie:Russiese rolprentregisseurs	Category:ロシアの映画監督
Kategorie:Griekse musici	Category:ギリシャのミュージシャン
Kategorie:Noorse musici	Category:ノルウェーのミュージシャン
Kategorie:Deense musici	Category:デンマークのミュージシャン
Kategorie:Russiese musici	Category:ロシアのミュージシャン
Kategorie:Brasiliaanse musici	Category:ブラジルのミュージシャン
Kategorie:Namen (provinsie)	Category:ナミュール州
Kategorie:Noord-Brabant	Category:北ブラバント州
Kategorie:Noord-Holland	Category:北ホラント州
Kategorie:Sweedse musici	Category:スウェーデンのミュージシャン
Kategorie:Skotse musici	Category:スコットランドのミュージシャン
Kategorie:Argentynse musici	Category:アルゼンチンのミュージシャン
Kategorie:Ierse musici	Category:アイルランドのミュージシャン
Kategorie:Britse musici	Category:イギリスのミュージシャン
Kategorie:Oekraïnse musici	Category:ウクライナのミュージシャン
Kategorie:Italiaanse musici	Category:イタリアのミュージシャン
Kategorie:Wes-Vlaandere	Category:ウェスト＝フランデレン州
Kategorie:Kanadese musici	Category:カナダのミュージシャン
Kategorie:Friesland	Category:フリースラント州
Kategorie:Franse musici	Category:フランスのミュージシャン
Kategorie:Utrecht (provinsie)	Category:ユトレヒト州
Kategorie:Luik (provinsie)	Category:リエージュ州
Kategorie:Waals-Brabant	Category:ブラバン・ワロン州
Kategorie:Limburg (België)	Category:リンブルフ州 (ベルギー)
Kategorie:Alpes-Maritimes	Category:アルプ＝マリティーム県
Kategorie:Spaanse sportlui	Category:スペインのスポーツ選手
Kategorie:Griekse skrywers	Category:古代ギリシアの著作家
Kategorie:Brasiliaanse sportlui	Category:ブラジルのスポーツ選手
Kategorie:Belgiese sportlui	Category:ベルギーのスポーツ選手
Kategorie:Gelderland	Category:ヘルダーラント州
Kategorie:Zeeland	Category:ゼーラント州
Kategorie:Drenthe	Category:ドレンテ州
Kategorie:Brasiliaanse skrywers	Category:ブラジルの著作家
Kategorie:Flevoland	Category:フレヴォラント州
Kategorie:Sweedse sportlui	Category:スウェーデンのスポーツ選手
Kategorie:Sjinese sportlui	Category:中国のスポーツ選手
Kategorie:Antwerpen (provinsie)	Category:アントウェルペン州
Kategorie:Maine-et-Loire	Category:メーヌ＝エ＝ロワール県
Kategorie:Australiese skrywers	Category:オーストラリアの著作家
Kategorie:Hainaut	Category:エノー州
Kategorie:Groningen (provinsie)	Category:フローニンゲン州
Kategorie:Frankfurt	Category:フランクフルト・アム・マイン
Kategorie:Aude (departement)	Category:オード県
Kategorie:Provinsies van Frankryk	Category:フランスの州 (フランス革命以前)
Kategorie:Overijssel	Category:オーファーアイセル州
Kategorie:Oblaste van Oekraïne	Category:ウクライナの州
Kategorie:Provinsies van België	Category:ベルギーの州
Kategorie:Provinsies van Argentinië	Category:アルゼンチンの州
Kategorie:Provinsies van Nederland	Category:オランダの州
Kategorie:Noorse komponiste	Category:ノルウェーの作曲家
Kategorie:Armeense komponiste	Category:アルメニアの作曲家
Kategorie:Siwetkatte en muskeljaatkatte	Category:ジャコウネコ科
Kategorie:Australiese komponiste	Category:オーストラリアの作曲家
Kategorie:Italiaanse komponiste	Category:イタリアの作曲家
Kategorie:Psigiatrie	Category:精神医学
Kategorie:Namibiese politici	Category:ナミビアの政治家
Kategorie:Nigeriese politici	Category:ナイジェリアの政治家
Kategorie:Suid-Afrikaanse politici	Category:南アフリカ共和国の政治家
Kategorie:Irannese tale	Category:イラン語派
Kategorie:Inheemse volke	Category:先住民族
Kategorie:Etniese groepe in Afrika	Category:アフリカの民族
Kategorie:Duitse politici	Category:ドイツの政治家
Kategorie:Duitse musici	Category:ドイツのミュージシャン
Kategorie:Mosambiekse politici	Category:モザンビークの政治家
Kategorie:Amerikaanse politici	Category:アメリカ合衆国の政治家
Kategorie:Strande	Category:砂浜
Kategorie:Kambodjane	Category:カンボジアの人物
Kategorie:Belgiese politici	Category:ベルギーの政治家
Kategorie:Jamaikane	Category:ジャマイカの人物
Kategorie:Senegalese politici	Category:セネガルの政治家
Kategorie:Surinaamse politici	Category:スリナムの政治家
Kategorie:Pakistane	Category:パキスタンの人物
Kategorie:Palestyne	Category:パレスチナの人物
Kategorie:Belgiese wetenskaplikes	Category:ベルギーの学者
Kategorie:Switserse politici	Category:スイスの政治家
Kategorie:Sakse	Category:ザクセン
Kategorie:Yslandse politici	Category:アイスランドの政治家
Kategorie:Ierse politici	Category:アイルランドの政治家
Kategorie:Sakse-Anhalt	Category:ザクセン＝アンハルト
Kategorie:Nedersakse	Category:ニーダーザクセン
Kategorie:Joego-Slawiërs	Category:ユーゴスラビアの人物
Kategorie:Russe	Category:ロシアの人物
Kategorie:Britse politici	Category:イギリスの政治家
Kategorie:Australiese politici	Category:オーストラリアの政治家
Kategorie:Skotte	Category:スコットランドの人物
Kategorie:Israelse politici	Category:イスラエルの政治家
Kategorie:Italiaanse politici	Category:イタリアの政治家
Kategorie:Indiese politici	Category:インドの政治家
Kategorie:Armeniërs	Category:アルメニアの人物
Kategorie:Deense uitvinders	Category:デンマークの発明家
Kategorie:Kanadese politici	Category:カナダの政治家
Kategorie:Israeli's	Category:イスラエルの人物
Sjabloon:Galery	Template:Gallery
Kategorie:Tanzaniese politici	Category:タンザニアの政治家
Kategorie:Deense wiskundiges	Category:デンマークの数学者
Kategorie:Franse politici	Category:フランスの政治家
Kategorie:Amerikaanse sportlui	Category:アメリカ合衆国のスポーツ選手
Kategorie:Tsjegge	Category:チェコの人物
Kategorie:Meksikaners	Category:メキシコの人物
Kategorie:Monegaske	Category:モナコの人物
Kategorie:Oorerflike siektes	Category:遺伝子疾患
Kategorie:Franse voëlkenners	Category:フランスの鳥類学者
Kategorie:Franse chemici	Category:フランスの化学者
Kategorie:Liberiërs	Category:リベリアの人物
Kategorie:Turke	Category:トルコの人物
Kategorie:Iere	Category:アイルランドの人物
Kategorie:Italiaanse sterrekundiges	Category:イタリアの天文学者
Kategorie:Franse wiskundiges	Category:フランスの数学者
Kategorie:Griekse filosowe	Category:ギリシャの哲学者
Kategorie:Duitse filosowe	Category:ドイツの哲学者
Kategorie:Skotse skrywers	Category:スコットランドの著作家
Kategorie:Franse sielkundiges	Category:フランスの心理学者
Kategorie:Seestrate	Category:海峡
Kategorie:Britse filosowe	Category:イギリスの哲学者
Kategorie:Italiaanse filosowe	Category:イタリアの哲学者
Kategorie:Poolse filosowe	Category:ポーランドの哲学者
Kategorie:Franse uitvinders	Category:フランスの発明家
Kategorie:Engelse akteurs	Category:イングランドの俳優
Kategorie:Toepassingsagteware	Category:アプリケーションソフト
Kategorie:Orde Saurischia	Category:竜盤類
Kategorie:Sokkerstadions in Engeland	Category:イングランドのサッカー競技施設
Kategorie:Canberra	Category:キャンベラ
Kategorie:Fossiele	Category:古生物
Kategorie:San Francisco	Category:サンフランシスコ
Kategorie:Beiere	Category:バイエルン
Kategorie:Nigeriese sokkerspelers	Category:ナイジェリアのサッカー選手
Kategorie:Roemeense sokkerspelers	Category:ルーマニアのサッカー選手
Kategorie:Europese musiek	Category:ヨーロッパの音楽
Kategorie:Klassieke musiek	Category:クラシック音楽
Kategorie:Musiek van die Verenigde State van Amerika	Category:アメリカ合衆国の音楽
Kategorie:Spiraalsterrestelsels	Category:渦巻銀河
Kategorie:Seesterre	Category:ヒトデ
Kategorie:Uranus	Category:天王星
Kategorie:Jupiter	Category:木星
Kategorie:Asteroïdes	Category:小惑星
Kategorie:Katrasse	Category:猫の品種
Kategorie:Zimbabwiese sokkerspelers	Category:ジンバブエのサッカー選手
Kategorie:Neptunus	Category:海王星
Kategorie:Doebai	Category:ドバイ
Kategorie:Indo-Europese tale	Category:インド・ヨーロッパ語族
Kategorie:Duitse uitvinders	Category:ドイツの発明家
Kategorie:Huis van Hesse	Category:ヘッセン家
Kategorie:Franse sokkerspelers	Category:フランスのサッカー選手
Kategorie:Trigonometrie	Category:三角法
Kategorie:Sedimentologie	Category:堆積学
Kategorie:Noorse ontdekkingsreisigers	Category:ノルウェーの探検家
Kategorie:Russiese ontdekkingsreisigers	Category:ロシアの探検家
Kategorie:Italiaanse ontdekkingsreisigers	Category:イタリアの探検家
Kategorie:Portugese ontdekkingsreisigers	Category:ポルトガルの探検家
