Afrika	アフリカ
Šablon:Podaci o zastavi Ruanda	Template:Country data Rwanda
Šablon:Podaci o zastavi Rodezija	Template:Country data Rhodesia
Šablon:Podaci o zastavi Sveta Lucija	Template:Country data Saint Lucia
Šablon:Mongolija na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックモンゴル選手団
Šablon:Podaci o zastavi Sijera Leone	Template:Country data Sierra Leone
Kategorija:Filmovi u režiji Davida Finchera	Category:デヴィッド・フィンチャーの監督映画
Šablon:Podaci o zastavi Južna Rodezija	Template:Country data Southern Rhodesia
Šablon:Podaci o zastavi Surinam	Template:Country data Suriname
Šablon:Podaci o zastavi Sirija	Template:Country data Syria
Šablon:Podaci o zastavi Sao Tome i Principe	Template:Country data São Tomé and Príncipe
Šablon:Podaci o zastavi Singapur	Template:Country data Singapore
Šablon:Podaci o zastavi Turks i Caicos	Template:Country data Turks and Caicos Islands
Šablon:Podaci o zastavi Uganda	Template:Country data Uganda
Šablon:Podaci o zastavi Ujedinjene nacije	Template:Country data United Nations
Šablon:Podaci o zastavi Gornja Volta	Template:Country data Upper Volta
Šablon:Podaci o zastavi Vanuatu	Template:Country data Vanuatu
Šablon:Podaci o zastavi Jemen	Template:Country data Yemen
Šablon:Podaci o zastavi Zambija	Template:Country data Zambia
Šablon:Zastava države MOK alias JPN	Template:Country flag IOC alias JPN
Kategorija:2010 u Aziji	Category:2010年のアジア
Šablon:Jezik-pl	Template:Lang-pl
Kategorija:Šabloni košarkaške reprezentacije Sjedinjenih Američkih Država	Category:バスケットボールアメリカ合衆国代表のチームテンプレート
Kategorija:Navkutije sastava na Copa Américi	Category:コパ・アメリカのテンプレート
Kategorija:Navkutije sastava na AFC Azijskom kupu po takmičenjima	Category:AFCアジアカップのテンプレート
Kategorija:Navkutije sastava na Afričkom kupu nacija 1994.	Category:アフリカネイションズカップ1994のテンプレート
Kategorija:Šabloni njemačke nogometne ekipe	Category:ドイツのサッカークラブテンプレート
Kategorija:Šabloni ruske nogometne ekipe	Category:ロシアのサッカークラブテンプレート
Kategorija:Američki ratni filmovi	Category:アメリカ合衆国の戦争映画
Kategorija:Svjetska baština u Mozambiku	Category:モザンビークの世界遺産
Kategorija:Fiktivni liječnici	Category:架空の医師
Kategorija:Fiktivne građevine	Category:架空の建築物
Kategorija:Rukomet u Bjelorusiji	Category:ベラルーシのハンドボール
Kategorija:Njemačka prezimena	Category:ゲルマン語の姓
Kategorija:Sveti Bartolomej	Category:サン・バルテルミー島
Šablon:Podaci o zastavi Eritreja	Template:Country data Eritrea
Kategorija:Godine na Maldivima	Category:各年のモルディブ
Kategorija:Svjetska baština po kontinentima	Category:大陸別の世界遺産
Kategorija:Saobraćaj u Seoulu	Category:ソウル特別市の交通
Kategorija:Ovisnosti	Category:依存症
Šablon:Sportovi na LJOI 1984.	Template:ロサンゼルスオリンピック (1984年) 実施競技
Šablon:Sportovi na LJOI 1976.	Template:モントリオールオリンピック実施競技
Šablon:Sportovi na LJOI 1972.	Template:ミュンヘンオリンピック実施競技
Šablon:Sportovi na LJOI 1968.	Template:メキシコシティオリンピック実施競技
Šablon:Sportovi na LJOI 1964.	Template:東京オリンピック実施競技
Šablon:Sportovi na LJOI 1960.	Template:ローマオリンピック実施競技
Šablon:Sportovi na LJOI 1956.	Template:メルボルンオリンピック実施競技
Šablon:Sportovi na LJOI 1952.	Template:ヘルシンキオリンピック実施競技
Šablon:Sportovi na LJOI 1948.	Template:ロンドンオリンピック (1948年) 実施競技
Šablon:Sportovi na LJOI 1936.	Template:ベルリンオリンピック実施競技
Kategorija:Franjevci	Category:フランシスコ会
Kategorija:Šahovska otvaranja	Category:チェスのオープニング
Kategorija:Historijske valute	Category:流通していない通貨
Šablon:Sportovi na LJOI 1900.	Template:パリオリンピック (1900年) 実施競技
Kategorija:Bosanskohercegovački džudisti	Category:ボスニア・ヘルツェゴビナの柔道家
Kategorija:Teniski rekordi i statistike	Category:テニスの記録と統計
Kategorija:Španske provincije	Category:スペインの県
Kategorija:Dušik	Category:窒素
Kategorija:U začetku, Nauka	Category:自然科学関連のスタブ項目
Kategorija:Potresi u Indiji	Category:インドの地震
Kategorija:Potresi u Portugalu	Category:ポルトガルの地震
Kategorija:Solingen	Category:ゾーリンゲン
Kategorija:Košarkaši KK Split	Category:KKスプリトの選手
Kategorija:Medijske kompanije u Meksiku	Category:メキシコの情報・通信業
Kategorija:Austrijski biskupi	Category:オーストリアの司教
Kategorija:Televizijska mreža CBS	Category:CBS
Kategorija:1953 u Evropi	Category:1953年のヨーロッパ
Kategorija:Mehanika kontinuuma	Category:連続体力学
Kategorija:Biografije, Novi Sad	Category:ノヴィ・サド出身の人物
Kategorija:FK Željezničar nogometaši	Category:FKジェリェズニチャル・サラエヴォの選手
Šablon:Zastava države MOK alias MYA	Template:Country flag IOC alias MYA
Šablon:Zastava države MOK alias TTO	Template:Country flag IOC alias TRI
Šablon:Sastav Argentine na Copa América 2011	Template:コパ・アメリカ2011アルゼンチン代表
Šablon:Sastav Hrvatske na EP 1996	Template:UEFA EURO '96クロアチア代表
Šablon:Sastav Hrvatske na SP 2006	Template:2006 FIFAワールドカップクロアチア代表
Šablon:Sastav Hrvatske na EP 2004	Template:UEFA EURO 2004クロアチア代表
Šablon:Sastav Hrvatske na EP 2008	Template:UEFA EURO 2008クロアチア代表
Kategorija:Žanrovi	Category:ジャンル
Kategorija:Pravo po temama	Category:分野別の法
Šablon:Kibernetika	Template:サイバネティックス
Kategorija:Provincije Kostarike	Category:コスタリカの州
Šablon:Sastav Čehoslovačke na SP 1962	Template:1962 FIFAワールドカップチェコスロバキア代表
Šablon:Sastav Čehoslovačke na EP 1980	Template:UEFA欧州選手権1980チェコスロバキア代表
Šablon:Sastav Čehoslovačke na SP 1990	Template:1990 FIFAワールドカップチェコスロバキア代表
Šablon:Sastav Obale Slonovače na Kupu kralja Fahda 1992	Template:キング・ファハド・カップ1992コートジボワール代表
Šablon:Sastav Obale Slonovače na Afričkom kupu nacija 1998	Template:アフリカネイションズカップ1998 コートジボワール代表
Šablon:Sastav Obale Slonovače na Afričkom kupu nacija 2012	Template:アフリカネイションズカップ2012 コートジボワール代表
Šablon:DAX kompanije	Template:DAX
Kategorija:Flandrija	Category:フランドル
Šablon:DMCA	Template:DMCA
Šablon:DRAM	Template:DRAM
Kategorija:FK Sarajevo nogometaši	Category:FKサラエヴォの選手
Kategorija:R. Standard de Liège nogometaši	Category:スタンダール・リエージュの選手
Šablon:Egipat na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックエジプト選手団
Kategorija:Internet u Sjedinjenim Američkim Državama	Category:アメリカ合衆国のインターネット
Kategorija:Historičari po oblasti proučavanja	Category:分野別の歴史学者
Kategorija:Filmovi u režiji Woodyja Allena	Category:ウディ・アレンの監督映画
Kategorija:Euro	Category:ユーロ
Kategorija:Fiziologija	Category:生理学
Kategorija:Kategorije po gradovima u Engleskoj	Category:イングランドの都市別に分類したカテゴリ
Kategorija:Njemačke filmske komedije	Category:ドイツのコメディ映画
Kategorija:Škodini automobili	Category:シュコダの車種
Kategorija:Clásica de San Sebastián	Category:クラシカ・サンセバスティアン
Kategorija:Zingiberales	Category:ショウガ目
Kategorija:Zingiberaceae	Category:ショウガ科
Kategorija:Zimbabve na Olimpijskim igrama	Category:オリンピックジンバブエ選手団
Kategorija:Jugoslavenski kompozitori	Category:ユーゴスラビアの作曲家
Kategorija:Računarske igre po kompaniji	Category:メーカー別ゲームソフト
Kategorija:Navkutije nogometne reprezentacije Zambije	Category:サッカーザンビア代表のテンプレート
Kategorija:Zagrebačka županija	Category:ザグレブ郡
Kategorija:Zagreb	Category:ザグレブ
Kategorija:Konstante	Category:定数
Kategorija:Jugoslavenski sportisti	Category:ユーゴスラビアのスポーツ選手
Kategorija:Jugoslavenske muzičke izdavačke kuće	Category:ユーゴスラビアのレコード・レーベル
Kategorija:Supružnici jugoslavenskih vladara	Category:ユーゴスラビア王妃
Kategorija:Jugoslavenski muzičari	Category:ユーゴスラビアのミュージシャン
Kategorija:Muzika u Jugoslaviji	Category:ユーゴスラビアの音楽
Kategorija:Tenis u Švicarskoj	Category:スイスのテニス
Kategorija:2011 katastrofe	Category:2011年の災害
Kategorija:Biografije, Prilep	Category:プリレプ出身の人物
Kategorija:Godine u Sjedinjenim Američkim Državama	Category:各年のアメリカ合衆国
Kategorija:Godine u Češkoj	Category:各年のチェコ
Kategorija:Godine u Švicarskoj	Category:各年のスイス
Kategorija:Godine u Srbiji	Category:各年のセルビア
Kategorija:Godine u Senegalu	Category:各年のセネガル
Kategorija:Godine u Ruandi	Category:各年のルワンダ
Kategorija:Godine u Sjevernoj Americi	Category:各年の北アメリカ
Kategorija:Čehoslovački atletičari	Category:チェコスロバキアの陸上競技選手
Kategorija:Godine u Gani	Category:各年のガーナ
Kategorija:Godine u Francuskoj	Category:各年のフランス
Kategorija:Godine u Ekvatorijalnoj Gvineji	Category:各年の赤道ギニア
Kategorija:Godine u Kini	Category:各年の中華人民共和国
Kategorija:Godine u Čileu	Category:各年のチリ
Kategorija:Godine u Burkini Faso	Category:各年のブルキナファソ
Kategorija:Godine u Belgiji	Category:各年のベルギー
Kategorija:Pomorstvo	Category:ヨット選手
Kategorija:Würzburg	Category:ヴュルツブルク
Kategorija:Njemačke literarne nagrade	Category:ドイツの文学賞
Kategorija:Španske literarne nagrade	Category:スペインの文学賞
Kategorija:Matematičke nagrade	Category:数学の賞
Šablon:Rumunija na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックルーマニア選手団
Kategorija:Djela Leonarda da Vincija	Category:レオナルド・ダ・ヴィンチの作品
Kategorija:1938 radovi	Category:1938年の作品
Kategorija:Arthur Conan Doyle	Category:アーサー・コナン・ドイル
Kategorija:William Shakespeare	Category:シェイクスピア
Kategorija:Blaise Pascal	Category:ブレーズ・パスカル
Kategorija:Čukotski autonomni okrug	Category:チュクチ自治管区
Kategorija:Power Rangers	Category:パワーレンジャーシリーズ
Kategorija:Maloideae	Category:ナシ亜科
Tartufi	セイヨウショウロ
Kategorija:Etničke grupe po kontinentima	Category:大陸別の民族
Kategorija:Nagrade po temama	Category:テーマ別の賞
Type 97 Chi-Ni	試製中戦車 チニ
Kategorija:NBA sezone	Category:NBAのシーズン
Kategorija:Košarkaške navigacione kutije	Category:バスケットボールのナビゲーションテンプレート
Kategorija:Muzički šabloni	Category:音楽関連のテンプレート
Kategorija:Šabloni atletskih svjetskih šampiona	Category:世界陸上競技選手権大会の優勝者一覧テンプレート
Kategorija:Filozofi po polju	Category:分野別の哲学者
Kategorija:Balkan	Category:バルカン
Šablon:Infokutija TV-epizoda	Template:Infobox Television episode
Arthur Weasley	アーサー・ウィーズリー
Kategorija:Piperales	Category:コショウ目
Kategorija:Košarkaške lige	Category:バスケットボールリーグ
Kategorija:Tenis u Ujedinjenom Kraljevstvu	Category:イギリスのテニス
Kategorija:Teniski turniri u Ujedinjenom Kraljevstvu	Category:イギリスのテニス大会
Kategorija:Geopolitika	Category:地政学
Kategorija:1958 u Sjevernoj Americi	Category:1958年の北アメリカ
Kategorija:Osvajači zlatne medalje na Olimpijskim igrama (Rusija)	Category:ロシアのオリンピック金メダリスト
Kategorija:Osvajači zlatne medalje na Olimpijskim igrama (Slovenija)	Category:スロベニアのオリンピック金メダリスト
Kategorija:Osvajači zlatne medalje na Olimpijskim igrama (Jugoslavija)	Category:ユーゴスラビアのオリンピック金メダリスト
Kategorija:Velike nagrade Formule 1 1991.	Category:1991年のF1レースレポート
Šablon:Zemlje na ZOI 2014.	Template:ソチオリンピック選手団
Minobacač	迫撃砲
Kategorija:Biografije, Besançon	Category:ブザンソン出身の人物
Kategorija:Biografije, Vantaa	Category:ヴァンター出身の人物
Kategorija:Biografije, Volgograd	Category:ヴォルゴグラード出身の人物
Kategorija:Biografije, Lagos	Category:ラゴス出身の人物
Šablon:Biatlon na ZOI	Template:オリンピックバイアスロン競技
Kategorija:Biografije, Ljubljana	Category:リュブリャナ出身の人物
Šablon:Karling na ZOI	Template:オリンピックカーリング競技
Šablon:Nordijska kombinacija na ZOI	Template:オリンピックノルディック複合競技
Kategorija:Biografije, Osijek	Category:オシエク出身の人物
Kategorija:Engleski jezik	Category:英語
Šablon:Brzo klizanje na ZOI	Template:オリンピックスピードスケート競技
Šablon:Snoubording na ZOI	Template:オリンピックスノーボード競技
Kategorija:Biografije, Ramsgate	Category:ラムズゲート出身の人物
Šablon:Hokej na ledu na OI	Template:オリンピックアイスホッケー競技
Kategorija:Ermenski pjevači	Category:アルメニアの歌手
Kategorija:Biografije, Trondheim	Category:トロンハイム出身の人物
Kategorija:Provincija Şanlıurfa	Category:シャンルウルファ県
Kategorija:Dortmund	Category:ドルトムント
Kategorija:Augsburg	Category:アウクスブルク
Kategorija:Biografije, Hanau	Category:ハーナウ出身の人物
Kategorija:Cviterioni	Category:双性イオン
Kategorija:Kazahstanski predsjednici	Category:カザフスタンの大統領
Kategorija:Biografije, Espoo	Category:エスポー出身の人物
Šablon:Košarka na Olimpijskim igrama	Template:オリンピックバスケットボール競技
Kategorija:Biografije po gradovima, Kuba	Category:キューバの各都市出身の人物
Šablon:Nogomet na OI	Template:オリンピックサッカー競技
Kategorija:Biografije po gradovima, Slovačka	Category:スロバキアの各都市出身の人物
Kategorija:Argentinski vozači Formule 1	Category:アルゼンチンのF1ドライバー
Kategorija:Belgijski vozači Formule 1	Category:ベルギーのF1ドライバー
Kategorija:Mađarski vozači Formule 1	Category:ハンガリーのF1ドライバー
Kategorija:Malezijski vozači Formule 1	Category:マレーシアのF1ドライバー
Västerbottens Folkblad	ヴェステルボッテン・フォルクブロード
Kategorija:Leteći Pokémoni	Category:ひこうポケモン
Kategorija:Normalni Pokémoni	Category:ノーマルポケモン
Kategorija:Psihički Pokemoni	Category:エスパーポケモン
Šablon:OkruziDonjeAustrije	Template:ニーダーエスターライヒ州
Kategorija:Ålandska ostrva	Category:オーランド諸島
Kategorija:Zürich	Category:チューリッヒ
Kategorija:Zoološki vrtovi	Category:動物園
Kategorija:Cionizam	Category:シオニズム
Kategorija:Zanzibar	Category:ザンジバル
Kategorija:Praznici u decembru	Category:12月の記念日
Kategorija:Praznici u junu	Category:6月の記念日
Kategorija:Praznici u januaru	Category:1月の記念日
Kategorija:Iron Maiden	Category:アイアン・メイデン
Kategorija:Liverpool	Category:リヴァプール
Kategorija:Nacistički ratni zločini	Category:ナチス・ドイツの戦争犯罪
Kategorija:Osvajači medalja na Zimskim olimpijskim igrama	Category:冬季オリンピックメダリスト
Kategorija:Britanski avanturistički filmovi	Category:イギリスの冒険映画
Kategorija:Italijanski avanturistički filmovi	Category:イタリアの冒険映画
Kategorija:Francuski avanturistički filmovi	Category:フランスの冒険映画
Kategorija:Kompozitori	Category:作曲家
Kategorija:Gluksburgovci	Category:グリュックスブルク家
Kategorija:Velike nagrade Holandije	Category:オランダグランプリ
Kategorija:Društveni pokreti	Category:社会運動
Šablon:OkruziGornjeAustrije	Template:オーバーエスターライヒ州
Kategorija:Ramsgate	Category:ラムズゲート
Šablon:Umjetničko klizanje na OI	Template:オリンピックフィギュアスケート競技
Kategorija:Biografije, Aachen	Category:アーヘン出身の人物
Kategorija:Historija Norveške	Category:ノルウェーの歴史
Kategorija:Historija Makedonije	Category:マケドニアの歴史
Kategorija:1921 film	Category:1921年の映画
Kategorija:Biografije, Linz	Category:リンツ出身の人物
Šablon:Skijaško trčanje na ZOI	Template:オリンピッククロスカントリースキー競技
Kategorija:Digitalni medij	Category:電子媒体
Kategorija:Biografije, Pittsburgh	Category:ピッツバーグ出身の人物
Kategorija:Biografije, Rimini	Category:リミニ出身の人物
Šablon:Istraživanje Saturna	Template:土星探査機
Kategorija:Biografije, Sarajevo	Category:サラエヴォ出身の人物
Šablon:Predsokratovski filozofi	Template:ソクラテス以前の哲学者
Kategorija:Nogomet po godinama	Category:各年のサッカー
Kategorija:Godine u Japanu	Category:各年の日本
Kategorija:XML	Category:XML
Šablon:Kosmologija	Template:Physical cosmology
Šablon:Sportovi na LJOI 2000.	Template:シドニーオリンピック実施競技
Šablon:Avioni Suhoj	Template:ОКБ им. П.О.Сухого
Kategorija:Godine u Rusiji	Category:各年のロシア
Šablon:Marksizam	Template:マルクス主義
Šablon:NASA-ini centri	Template:アメリカ航空宇宙局の施設
Šablon:Geografske koordinate	Template:地理座標
Šablon:Evropske prve nogometne lige	Template:ヨーロッパのサッカーリーグ
Šablon:Sezone UEFA Evropske lige	Template:各年のUEFAヨーロッパリーグ
Šablon:FIFA 100	Template:FIFA 100
Šablon:Spiskovi integrala	Template:Lists of integrals
Šablon:Nuklearna tehnologija	Template:核技術
Šablon:Tehnologija	Template:テクノロジー
Šablon:Istraživanje Marsa	Template:火星探査機
Šablon:Ruski vladari	Template:ロシア君主一覧
Šablon:Priroda	Template:自然
Šablon:Romani o Sherlocku	Template:シャーロック・ホームズシリーズ
Šablon:Call of Duty	Template:コール オブ デューティシリーズ
Šablon:Zvijezda	Template:恒星
Autoimune bolesti	自己免疫疾患
Kategorija:Italijanski umjetnici	Category:イタリアの美術家
Šablon:Stub-geologija	Template:Earth-sci-stub
Šablon:Zemlja	Template:地球
Šablon:Stub-matematičar	Template:Mathematician-stub
Kategorija:Bežično umrežavanje	Category:モバイルネットワーク
Šablon:Romantizam	Template:ロマン主義
Šablon:Mađarska na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックハンガリー選手団
Šablon:Granehemije	Template:化学
Šablon:Država na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピック選手団
Kategorija:2009 u Maleziji	Category:2009年のマレーシア
Kategorija:2012 u Maleziji	Category:2012年のマレーシア
Šablon:Infokutija nogometna liga	Template:Infobox football league
Šablon:Sklopiva hokejska kutija	Template:IceHockeybox
Kategorija:William Blake	Category:ウィリアム・ブレイク
Kategorija:2009 u Aziji	Category:2009年のアジア
Kategorija:Granice	Category:国境
Kategorija:Historija filozofije	Category:哲学史
Kategorija:Divlji život	Category:野生生物
Šablon:Sastav Španije na SP 1994	Template:1994 FIFAワールドカップスペイン代表
Šablon:Jugoslavija na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックユーゴスラビア選手団
Šablon:Grčka na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックギリシャ選手団
Šablon:Sjeverna Koreja na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピック北朝鮮選手団
Šablon:Južna Koreja na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピック韓国選手団
Šablon:Portoriko na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックプエルトリコ選手団
Šablon:Pakistan na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックパキスタン選手団
Šablon:Venecuela na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックベネズエラ選手団
Šablon:Meksiko na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックメキシコ選手団
Šablon:Crna Gora na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックモンテネグロ選手団
Šablon:Maroko na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックモロッコ選手団
Šablon:Liban na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックレバノン選手団
Šablon:Kirgistan na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックキルギス選手団
Šablon:Senegal na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックセネガル選手団
Šablon:Zimbabve na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックジンバブエ選手団
Šablon:Tonga na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックトンガ選手団
Šablon:Sjedinjene Američke Države na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックアメリカ合衆国選手団
Šablon:Zapadna Njemačka na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピック西ドイツ選手団
Šablon:Istočna Njemačka na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピック東ドイツ選手団
Kategorija:1. FC Köln	Category:1.FCケルン
Kategorija:1. FC Nürnberg	Category:1.FCニュルンベルク
Kategorija:Generali	Category:将軍
Šablon:Stub-algebra	Template:Algebra-stub
Šablon:Oscar - sporedna glumica	Template:アカデミー賞助演女優賞
Šablon:Nacionalni nogometni kupovi (UEFA regija)	Template:ヨーロッパのサッカー国内カップ戦
Šablon:SP 2010	Template:FIFA2010
Šablon:Infokutija skijaš	Template:スキー選手
Kategorija:10. arondisman (Pariz)	Category:パリ10区
Šablon:Svemirske opservatorije	Template:Space observatories
Kategorija:Spiskovi vezani za matematiku	Category:数学の一覧
Šablon:Sastav Hrvatske na EP 2012	Template:UEFA EURO 2012クロアチア代表
Šablon:Sastav Portugala na EP 2012	Template:UEFA EURO 2012ポルトガル代表
Šablon:Sastav Portugala na SP 2006	Template:2006 FIFAワールドカップポルトガル代表
Šablon:Sastav Portugala na SP 2002	Template:2002 FIFAワールドカップポルトガル代表
Šablon:Sastav Francuske na EP 2012	Template:UEFA EURO 2012フランス代表
Šablon:Sastav Rusije na EP 2012	Template:UEFA欧州選手権2012ロシア代表
Šablon:Sastav Irana na SP 2006	Template:2006 FIFAワールドカップイラン代表
Šablon:Sastav Irana na SP 1998	Template:1998 FIFAワールドカップイラン代表
Šablon:Sastav Engleske na EP 2012	Template:UEFA欧州選手権2012イングランド代表
Šablon:Sastav Engleske na EP 2004	Template:UEFA EURO 2004イングランド代表
Šablon:Sastav Engleske na EP 1988	Template:UEFA欧州選手権1988イングランド代表
Šablon:Sastav Engleske na EP 1980	Template:UEFA欧州選手権1980イングランド代表
Šablon:Sastav Engleske na EP 1968	Template:UEFA欧州選手権1968イングランド代表
Šablon:Sastav Engleske na SP 2010	Template:2010 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1998	Template:1998 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1986	Template:1986 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1982	Template:1982 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1970	Template:1970 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1962	Template:1962 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1958	Template:1958 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1954	Template:1954 FIFAワールドカップイングランド代表
Šablon:Sastav Engleske na SP 1950	Template:1950 FIFAワールドカップイングランド代表
Šablon:Sastav Španije na SP 2006	Template:2006 FIFAワールドカップスペイン代表
Šablon:Sastav Španije na SP 1990	Template:1990 FIFAワールドカップスペイン代表
Šablon:Sastav Urugvaja na SP 2010	Template:2010 FIFAワールドカップウルグアイ代表
Šablon:Sastav Njemačke na EP 1988	Template:UEFA欧州選手権1988西ドイツ代表
Šablon:Sastav Njemačke na EP 1984	Template:UEFA欧州選手権1984西ドイツ代表
Šablon:Sastav Njemačke na EP 1976	Template:UEFA欧州選手権1976西ドイツ代表
Šablon:Sastav Njemačke na EP 1972	Template:UEFA欧州選手権1972西ドイツ代表
Šablon:Sastav Njemačke na EP 2012	Template:UEFA欧州選手権2012ドイツ代表
Šablon:Sastav Njemačke na EP 2000	Template:UEFA EURO 2000ドイツ代表
Šablon:Sastav Njemačke na FIFA Kupu konfederacija 2005	Template:FIFAコンフェデレーションズカップ2005ドイツ代表
Šablon:Sastav Njemačke na SP 2006	Template:2006 FIFAワールドカップドイツ代表
Šablon:Pustinje svijeta	Template:砂漠
Šablon:Stub-banka	Template:Bank-stub
Kategorija:13. vijek arhitektura	Category:13世紀の建築物
Šablon:Stub-glumci	Template:Actor-stub
Kategorija:14. vijek arhitektura	Category:14世紀の建築物
Kategorija:Šabloni prevođenja	Category:翻訳テンプレート
Kategorija:Šabloni po stilu	Category:スタイル別のテンプレート
Šablon:Gospodar prstenova	Template:指輪物語
Šablon:Messierov katalog	Template:メシエ天体
Kategorija:Matematičari 15. vijeka	Category:15世紀の数学者
Šablon:EUK	Template:欧州クラブ協会メンバー
Kategorija:Matematičari 16. vijeka	Category:16世紀の数学者
Kategorija:Wiki humor	Category:ウィキペディアにおけるユーモア
Šablon:Sastav nogometne reprezentacije	Template:National squad
Kategorija:1755 potresi	Category:1755年の地震
Kategorija:1755 u Evropi	Category:1755年のヨーロッパ
Kategorija:Hrvatska prezimena	Category:クロアチア語の姓
Šablon:Korisnik mk	Template:User mk
Kategorija:Srpska prezimena	Category:セルビア語の姓
Kategorija:17. vijek arhitektura	Category:17世紀の建築物
Kategorija:Matematičari 17. vijeka	Category:17世紀の数学者
Šablon:Korisnik jv-3	Template:User jv-3
Šablon:Korisnik bs-2	Template:User bs-2
Šablon:Korisnik bs-1	Template:User bs-1
Šablon:UF-coord	Template:UF-coord
Šablon:Zamiz	Template:Suboff
Šablon:Crveni karton	Template:Sent off
Kategorija:1870te u sportu	Category:1870年代のスポーツ
Šablon:PDB	Template:PDB
Kategorija:1872 osnivanja	Category:1872年設立
Šablon:Šablon prečica	Template:Template shortcut
Šablon:Nav book tool	Template:Nav book tool
Kategorija:1880 osnivanja	Category:1880年設立
Šablon:Lokacijska karta Zapadna Obala	Template:Location map West Bank
Kategorija:Građevine i strukture u Litvaniji	Category:リトアニアの建築物
Kategorija:Srpska pravoslavna crkva	Category:セルビア正教会
Kategorija:1880te u sportu	Category:1880年代のスポーツ
Kategorija:1881 osnivanja	Category:1881年設立
Šablon:Lokacijska karta Istanbul	Template:Location map Turkey Istanbul
Kategorija:1885 osnivanja	Category:1885年設立
Kategorija:1886 osnivanja	Category:1886年設立
Kategorija:1886 u sportu	Category:1886年のスポーツ
Kategorija:1887 osnivanja	Category:1887年設立
Kategorija:1887 u sportu	Category:1887年のスポーツ
Kategorija:1889 osnivanja	Category:1889年設立
Kategorija:1890te knjige	Category:1890年代の書籍
Kategorija:1890te u sportu	Category:1890年代のスポーツ
Kategorija:1892 osnivanja	Category:1892年設立
Kategorija:1892 u sportu	Category:1892年のスポーツ
Kategorija:1894 u Evropi	Category:1894年のヨーロッパ
Kategorija:1895 film	Category:1895年の映画
Kategorija:1896 osnivanja	Category:1896年設立
Kategorija:1896 film	Category:1896年の映画
Kategorija:1896 u Evropi	Category:1896年のヨーロッパ
Kategorija:1896 u sportu	Category:1896年のスポーツ
Kategorija:1898 osnivanja	Category:1898年設立
Šablon:Lokacijska karta Dubai	Template:Location map Dubai
Kategorija:1899 osnivanja	Category:1899年設立
Kategorija:18. vijek arhitektura	Category:18世紀の建築物
Šablon:Lokacijska karta Ujedinjeno Kraljevstvo Bermudi	Template:Location map United Kingdom Bermuda
Kategorija:Matematičari 18. vijeka	Category:18世紀の数学者
Kategorija:1900 u Evropi	Category:1900年のヨーロッパ
Kategorija:1900 film	Category:1900年の映画
Kategorija:1900 u nogometu	Category:1900年のサッカー
Kategorija:1900 u sportu	Category:1900年のスポーツ
Kategorija:1902 film	Category:1902年の映画
Kategorija:1902 u nogometu	Category:1902年のサッカー
Kategorija:1902 u sportu	Category:1902年のスポーツ
Kategorija:1903 film	Category:1903年の映画
Šablon:Jezik-sq	Template:Lang-sq
Kategorija:1903 u sportu	Category:1903年のスポーツ
Kategorija:III olimpijske igre - St. Louis 1904.	Category:セントルイスオリンピック
Kategorija:1904 u sportu	Category:1904年のスポーツ
Kategorija:1905 u sportu	Category:1905年のスポーツ
Šablon:Linear-gradient	Template:Linear-gradient
Kategorija:1906 u sportu	Category:1906年のスポーツ
Kategorija:Matematičari po poljima	Category:分野別の数学者
Kategorija:Algebričari	Category:代数学者
Kategorija:1907 u sportu	Category:1907年のスポーツ
Kategorija:IV olimpijske igre - London 1908.	Category:ロンドンオリンピック (1908年)
Kategorija:1908 film	Category:1908年の映画
